time	200
dz	0.02	0.02	0.02	0.02	0.02	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
limit_depth	0.001
items	number	k_offset	center_x	center_y	delta_x	delta_y	btm_k	sfc_k	btm_z	sfc_z	container_i	container_j	local_i	local_j	dry_wet
233	tke	0.001524360738953373	0.001645170315746343	0.00189567195318236	0.002148787300852005	0.002384288195583612	0.002704157075273869	0.002854423750829446	0.002628097959107338	0.002229828827411993	0.001740626601751757	0.001223806978204188	0.0007557301293191973	0.0004103549381575219	0.0001885565878485145	0.0001010924474524491	0
234	tke	0.001531457022172794	0.001652926816298193	0.001904612508341166	0.002158635826442145	0.002394779303104888	0.00271521738870517	0.002867152512665739	0.00264416374981884	0.002250096175090322	0.00176467608279088	0.001248942059857862	0.000776160711385027	0.0004210779710429529	0.000190760639636527	0.0001002547938250925	0
235	tke	0.001538350846476661	0.001660490402191546	0.0019133688002238	0.002168294571302831	0.002405065376657622	0.002726060706535982	0.002879641080055989	0.002659889965496271	0.002269849001515751	0.001788174837865842	0.001273635151779088	0.00079673160818599	0.0004322428267669999	0.0001931752334762756	9.970903178710278e-005	0
236	tke	0.001544840785998341	0.001667853865730161	0.001922053592820894	0.002177758823699836	0.002415082615201931	0.002736619476668142	0.002891863410726737	0.002675297384129683	0.002289168425888707	0.00181113331739512	0.001298004181124594	0.0008174250634513583	0.0004438335377256484	0.0001956240719606616	9.859159421399761e-005	0
237	tke	0.001554174609568431	0.001676217095467994	0.001930206610947927	0.002187151070245995	0.002425198120195624	0.002747214068094494	0.002903921772035763	0.002690381002957722	0.00230805422007097	0.001833627535777719	0.001322046670709097	0.0008381304638185792	0.0004558391280735346	0.0001983504573513726	9.749380021042683e-005	0
238	tke	0.001561076858176643	0.001682944699999465	0.001937435765073902	0.002195705506834598	0.002434817662827929	0.002757687461408866	0.002915928284023202	0.00270518141383818	0.002326516570227568	0.001855653123982284	0.001345730559738175	0.0008589373192066424	0.0004682988297361325	0.0002013243622833052	9.639966450169561e-005	0
239	tke	0.00156192571017376	0.001687562401865823	0.001945727697329521	0.002204093577969042	0.002443688175440916	0.00276743342567247	0.002927553086709125	0.002719733196608215	0.002344600862722801	0.00187723956467512	0.001369121300161806	0.0008798808856508754	0.0004813548542937763	0.0002047583846102613	9.545185876516113e-005	0
240	tke	0.001567247847376804	0.001694607905275745	0.001954875348045477	0.002213597614816432	0.002453172391240468	0.002777049847325684	0.002938681238650053	0.002733927891301268	0.002362327938476032	0.001898404784138543	0.001392239043358767	0.0009008611599426109	0.0004948501182324374	0.0002086179549402919	9.464870725823617e-005	0
241	tke	0.001576332864920018	0.001702941207742813	0.001963185776592431	0.002223005705588955	0.002463054948788595	0.002786998700173335	0.002949696400146581	0.002747743398151714	0.0023796690160492	0.001919188297450869	0.001414989516462266	0.0009219455312910826	0.0005088123720671577	0.0002129437547358687	9.443007582161718e-005	0
242	tke	0.00158347834442457	0.001710436138259525	0.001971504677596974	0.002232171130140872	0.002472778764540709	0.002797024033164543	0.002960762660624295	0.002761315184419362	0.002396654303534569	0.001939571023740705	0.001437516078825859	0.0009430409340955094	0.0005233147109339326	0.000217595790213144	9.381152370114735e-005	0
243	tke	0.001589902990599799	0.001717386351545566	0.001979504323534188	0.002241076713459153	0.002482286676800645	0.00280696929115417	0.002971818371633298	0.002774736244891711	0.002413316080156004	0.001959602375970972	0.001459758258123233	0.0009640806172095496	0.0005381107924772473	0.0002227093930778886	9.366772654840574e-005	0
244	tke	0.001596061206853508	0.001724134016709292	0.001987329295187109	0.002249746890090742	0.002491549921964745	0.002816747661614636	0.002982784892253313	0.002788010476318185	0.002429698895132376	0.001979301088783825	0.00148164125769588	0.0009851733866266038	0.000553395092531432	0.0002283342025171407	9.406148637127499e-005	0
245	tke	0.001602093703392371	0.00173075226605861	0.001995017547845206	0.00225826749363003	0.00250064937300264	0.002826366320920791	0.002993614780773909	0.002801126829953244	0.002445850520434673	0.001998669664562062	0.001503386230155438	0.001006354961359563	0.0005692551817524161	0.000234593460125692	9.464129290850139e-005	0
246	tke	0.001607795720216005	0.001737217639545191	0.002002660515654996	0.002266617866906197	0.002509507004676705	0.002835751223028159	0.003004269215609978	0.002814076809733091	0.002461748524023792	0.002017782245995302	0.001524888710247077	0.001027544558445984	0.000585444992062792	0.0002414769334318771	9.611229439314009e-005	0
247	tke	0.001616494633708012	0.001744801969338311	0.00200981436135365	0.002274891611319367	0.002518460864442365	0.002845195348842545	0.003014838928085343	0.002826832204881682	0.002477392147415376	0.002036553045719648	0.001546038103594825	0.001048671232381416	0.0006019380911429389	0.0002487593022937632	9.795073704100589e-005	0
248	tke	0.001622609346422591	0.001750646563513762	0.00201603345494898	0.002282358065621468	0.002526950685081465	0.002854555846032281	0.003025420712008376	0.002839427255427992	0.002492768302590461	0.002054964395632127	0.001566953832672707	0.001069527211273502	0.000618829579792177	0.0002566110353123948	9.965072267595884e-005	0
249	tke	0.001622727344023755	0.001754414854703888	0.002023325877152848	0.002289686109897262	0.00253474502584976	0.002863233621061096	0.003035668769492271	0.002851864768863303	0.002507879545788677	0.002073096404538807	0.001587417038769281	0.001090430246060992	0.0006358010993879085	0.0002649971668982982	0.0001030254525469703	0
250	tke	0.001627585660738898	0.001760811437952861	0.002031563394469693	0.002298158652516491	0.002543156891160395	0.002871789044650655	0.003045454300592356	0.002864012691621554	0.002522751606913611	0.002090844487864472	0.001607642510646619	0.00111107149125409	0.0006532452140749485	0.00027390915666759	0.0001059584639238132	0
251	tke	0.001636136797534059	0.00176848549486527	0.002039006877307389	0.002306563216141378	0.002551988145817172	0.002880693739306855	0.003055160518223691	0.002875859188399226	0.002537329126594526	0.002108302295084674	0.001627588676491282	0.001131613340986792	0.0006709438338149438	0.000283820325076828	0.0001104769420359048	0
252	tke	0.001642740976572759	0.001775320057120464	0.002046470575004235	0.002314750839911262	0.002560687037367481	0.002889685613947204	0.003064937261260491	0.00288751248467459	0.002551609685884664	0.002125481763238254	0.001647120002387553	0.001152225963721318	0.0006887313746606837	0.0002937775331351402	0.0001156189042699024	0
253	tke	0.001648648499532153	0.001781619662779639	0.002053624511858252	0.002322709712573158	0.002569204999017167	0.002898609732426884	0.003074702717015452	0.002899025162054163	0.002565622250870023	0.002142245741724447	0.001666492572975921	0.001172287206999552	0.0007068002161413342	0.0003045281765803246	0.0001204754757167738	0
254	tke	0.001654286485872096	0.001787729013284637	0.002060626864617384	0.002330457894714632	0.002577507504827387	0.002907385120189222	0.003084385947954873	0.002910411703882885	0.002579359466855476	0.002158768090852412	0.001685375307122265	0.001192304600170866	0.0007248107352331396	0.0003155516772983206	0.0001267548721611773	0
255	tke	0.001659768247116143	0.001793708837502169	0.00206752583294824	0.002338093002126299	0.002585676425473451	0.002916017862471527	0.003093947727041544	0.0029216532293293	0.002592898766711597	0.002174941098254448	0.001703968671078539	0.001212112119078111	0.0007427513507841855	0.0003266605340777966	0.0001330407581594486	0
256	tke	0.001664939854460472	0.00179957330263207	0.002074430302658871	0.00234560691648799	0.002593650611587303	0.00292445786527739	0.003103371521206429	0.002932773171570585	0.002606238547024338	0.002190840832706846	0.001722310830203697	0.001231501847904688	0.0007607977450346275	0.0003379996001513326	0.0001389498601605271	0
257	tke	0.001673185785120791	0.001806567987458719	0.002080804525838461	0.002353033779652427	0.002601738492972252	0.0029329944318911	0.003112766710553727	0.002943775256440046	0.002619395301280201	0.002206534582060734	0.001740317555136037	0.001250797508093215	0.0007789285659455541	0.0003500021825789076	0.0001463136863055377	0
258	tke	0.001678687243925719	0.001811761281796972	0.00208628660507792	0.002359700830439977	0.002609398779077496	0.002941473716749636	0.003122211842381191	0.00295467936123859	0.002632382506147583	0.002221953302425884	0.001758082143181714	0.001270040648959524	0.0007971638688940985	0.0003623387395415055	0.0001541604089033488	0
259	tke	0.001678210788103699	0.001814928978789418	0.002092872746562601	0.002366187496124726	0.002616320702344868	0.002949268177358106	0.003131340853344815	0.002965453007720307	0.002645156097229674	0.00223711920333486	0.001775611230092463	0.001288968333780351	0.0008153270105538423	0.0003746877762234096	0.0001617860685888164	0
260	tke	0.001682448037218992	0.001820674548638142	0.002100437691072638	0.002373993849195886	0.00262402916120947	0.002957022241990957	0.003140044656821318	0.002975983274999267	0.002657731068759407	0.002252014970036423	0.001792789918356031	0.00130762003315771	0.0008332437200759754	0.0003871478630286215	0.0001699447654263822	0
261	tke	0.001690575888338258	0.001827845885453238	0.002107258946823949	0.002381724556720948	0.002632156529852083	0.002965170866373802	0.003148745872533003	0.002986298844825191	0.002670137513947966	0.002266710361232688	0.001809734597058742	0.001326039731588116	0.0008513058175625766	0.0003998248801022685	0.0001779968632128134	0
262	tke	0.001696754518718732	0.00183419643688675	0.002114135999266391	0.002389263600169254	0.002640177447343274	0.002973450405105822	0.003157588537822705	0.002996530823760967	0.002682400493456655	0.002281286729848612	0.001826552468203012	0.00134447625966848	0.0008693649409124913	0.0004129766797391774	0.0001871720131133954	0
263	tke	0.001702196542634945	0.00183998601561643	0.002120695672850237	0.002396572897765622	0.002648021114749766	0.002981681128183353	0.003166469744696379	0.003006711391805952	0.002694507115624407	0.002295693247661734	0.001843238940711489	0.001362858593152016	0.0008877001257049761	0.0004262162207840959	0.0001959617301021929	0
264	tke	0.001707378576332584	0.001845597322409291	0.002127119552476436	0.002403685442783275	0.00265566036472514	0.002989779112732718	0.003175301256801871	0.003016820416470314	0.002706453049589749	0.00230987181492478	0.001859736336142407	0.001381105070800516	0.0009058302936840618	0.0004398033127934281	0.0002057122263133063	0
265	tke	0.001712392911562136	0.001851073890945407	0.002133445161148242	0.002410695293579145	0.002663180817369974	0.002997752806606071	0.003184039462191809	0.003026844292427867	0.002718243761748912	0.002323838743545136	0.001875938046034169	0.001399131636617553	0.0009241020811238315	0.0004533478267169837	0.0002150283531234164	0
266	tke	0.001717164092428016	0.001856493914979301	0.002139820161976053	0.002417618343624506	0.002670535437455679	0.003005558939643892	0.003192671494687353	0.003036790610419713	0.002729913306985184	0.002337580955147343	0.001891916984135882	0.001416954178567141	0.0009422405767831178	0.0004674624897097919	0.0002254942381610789	0
267	tke	0.00172500761404653	0.00186302053283601	0.002145633437089198	0.002424442663440624	0.002678004232122527	0.00301347315346214	0.003201293277128844	0.003046650969088622	0.002741438431423194	0.002351136019684057	0.001907619926847601	0.001434597665760691	0.0009602907882408392	0.0004813152047266006	0.0002356156403913141	0
268	tke	0.001730085707353861	0.001867740342660015	0.002150553242499456	0.002430499890968732	0.002685045282559616	0.003021328106699672	0.003209969716314191	0.003056421078455956	0.002752803391313604	0.002364455442928557	0.001923082069351187	0.001452029461542277	0.0009779584459334862	0.0004954163733987527	0.0002467501013082661	0
269	tke	0.001729138403558849	0.001870464994030681	0.002156674661951788	0.002436426725236881	0.002691342785238844	0.003028475679834742	0.003218320702498885	0.003066080022096974	0.002763992894103475	0.002377545803468949	0.001938284500644815	0.001469063329590403	0.0009955922045314603	0.0005089250127414604	0.0002563010772667036	0
270	tke	0.00173298308101879	0.001875797926684577	0.00216377988697343	0.002443726051163345	0.002698505776661574	0.003035624634694428	0.003226239054234181	0.003075487498622157	0.002775004295573323	0.00239040232171726	0.001953167808042249	0.001485782426683295	0.001012740307802098	0.0005227553565292551	0.0002671973937091222	0
271	tke	0.001740782468289795	0.001882579285885717	0.002170121657151817	0.002450944557860789	0.002706105359669829	0.003043180297424293	0.003234134628990984	0.003084625997292206	0.00278578142204372	0.002403017097112265	0.001967730262803331	0.00150218065793726	0.001029726692009659	0.0005358099500201503	0.0002766123603059267	0
272	tke	0.001746586973243343	0.001888537141391327	0.002176562817499895	0.002458006898388201	0.002713609048485126	0.003050854911187962	0.003242142638740126	0.003093622523826296	0.002796315136750999	0.002415356949688367	0.001982047341451462	0.00151819486667904	0.001046189537996212	0.0005488211087453058	0.0002864255362303931	0
273	tke	0.001751699535123494	0.001893974020095948	0.00218272006241261	0.002464873136674862	0.00272096943454592	0.003058507589623228	0.003250198930721677	0.003102555663388702	0.00280664476378569	0.002427451269536462	0.001995991984054733	0.001533966498976601	0.00106245763791732	0.0005611715965177491	0.000295315393889452	0
274	tke	0.001756559671353607	0.001899246458512261	0.002188767507065116	0.002471577390834976	0.00272816210206026	0.00306606348066108	0.003258237883526176	0.003111441568457312	0.002816827610477754	0.002439275567135929	0.002009677814921033	0.001549234413149574	0.001078191734269161	0.0005733097897679332	0.0003040688268669558	0
275	tke	0.001761284316936356	0.001904404206298254	0.002194730504485931	0.002478204718911411	0.002735268905594023	0.003073527720088288	0.003266215192875456	0.003120274617043496	0.002826877906042668	0.00245089880079444	0.002023014734484194	0.001564204639897456	0.001093455648598319	0.0005849779422492482	0.0003126594367687531	0
276	tke	0.001765780397662386	0.001909524354331859	0.002200774213026693	0.00248478049689806	0.002742236047686619	0.003080846264159862	0.003274107764686752	0.00312905071826251	0.002836828651218977	0.002462322032793965	0.002036095629087417	0.001578861191911862	0.001108532012870916	0.0005960610775460893	0.0003200908560858071	0
277	tke	0.001773435292587301	0.001915825536993961	0.002206305653904384	0.002491294096551891	0.002749353855843444	0.003088310001037034	0.0032820211284553	0.003137761722954269	0.002846662143504999	0.002473548892881628	0.002048953836124549	0.001593075106837447	0.001123211291213801	0.0006068719002170172	0.0003270869302512122	0
278	tke	0.001778230860994162	0.001920224772775549	0.002210878458167064	0.002497013908056271	0.002756041142010125	0.003095740858156588	0.003290026538334174	0.003146420166825458	0.002856361388928963	0.00248461729796547	0.002061474980207902	0.001607125516254336	0.001137398270317665	0.0006175392884292372	0.0003349392940208441	0
279	tke	0.00177687020257125	0.001922532890634568	0.002216652972131582	0.002502696525291412	0.00276208011827464	0.003102516790518997	0.003297749382223196	0.003155013059997821	0.00286594555849653	0.002495459372945868	0.002073806480925388	0.001620858205200196	0.00115123763083383	0.0006279237756331824	0.0003423671119573711	0
280	tke	0.001780675606536242	0.00192777043729245	0.002223518343863491	0.002509631328533161	0.002768854093716831	0.003109270398946309	0.00330507568645842	0.003163404652839563	0.002875381948440579	0.00250610073602382	0.002085865424806385	0.001634093007412372	0.001164665135342133	0.0006376383560422065	0.0003486112628498047	0
281	tke	0.00178841795842509	0.00193439426427325	0.002229602775631243	0.002516571351331743	0.002776138314671159	0.003116470336977067	0.003312422628828613	0.00317158406519254	0.002884651450865344	0.002516554805294689	0.002097617883988059	0.001646939976108351	0.001177636302326793	0.0006468973368998551	0.0003544225828337491	0
282	tke	0.001794145720670468	0.001940172532978605	0.002235744481475847	0.002523305238605936	0.002783304235560618	0.003123806134685301	0.003319936237544895	0.003179707719072512	0.002893787796278638	0.002526876166786301	0.002109193199147266	0.001659658473614218	0.001190350182753595	0.0006558724005107461	0.0003601192444470581	0
283	tke	0.001799176238670549	0.001945420135930882	0.002241584025021326	0.002529812422198008	0.002790291597083409	0.003131103140655239	0.00332752162238251	0.003187838019934955	0.002902840921427897	0.002537092573975062	0.002120688638947125	0.00167230826484088	0.001202986234879505	0.0006649513992110378	0.0003660795450587395	0
284	tke	0.001803964681035309	0.001950490206981488	0.002247269947085851	0.002536101986884374	0.002797055473125071	0.003138259768614286	0.003335071497579402	0.00319594059025862	0.002911800221763965	0.002547176875489163	0.00213205201483361	0.001684814270566678	0.001215637447961497	0.0006741020385076406	0.0003719837211018575	0
285	tke	0.001808604331744245	0.001955425452676221	0.002252831226714208	0.002542252706908579	0.002803664418354277	0.003145259214775415	0.00334250457346341	0.00320395201942745	0.002920625171532542	0.002557074743401822	0.002143178495266281	0.001697052450279955	0.001227941400061448	0.0006833189534252033	0.0003784567955896913	0
286	tke	0.001812995288427554	0.00196027897922047	0.002258394027688965	0.002548262256067741	0.002810050512752257	0.003152026466593409	0.003349764907171664	0.003211833944270873	0.002929287280239483	0.002566740824372993	0.00215399734187872	0.001708976861853603	0.001239931766308407	0.0006923732524063856	0.000384949118821006	0
287	tke	0.001820681215259542	0.00196637107771022	0.002263425068026799	0.002554183357393928	0.002816540413000787	0.003158860854349226	0.003356950796773459	0.00321955915980977	0.002937750942083824	0.002576148537381663	0.002164551976529575	0.001720578321652641	0.001251676090833475	0.0007014914357139949	0.0003916445348729481	0
288	tke	0.001825321299639807	0.001970441001035267	0.002267420556935414	0.002559216726359961	0.002822514587487366	0.003165575384259229	0.003364130046840272	0.003227124232791686	0.002945974858283939	0.002585284016102296	0.002174771415224163	0.001731877352876303	0.001263105643860688	0.0007105137588746066	0.0003985559171778973	0
289	tke	0.001823477227242928	0.001972305752330283	0.002272655744605753	0.002564142346944858	0.002827717797094089	0.003171489566094218	0.00337087747875634	0.003234487643690672	0.002953943433113352	0.002594096376281829	0.002184646215278824	0.001742742106786562	0.001274248912074179	0.0007194703371636676	0.0004054286657079042	0
290	tke	0.001827024943437502	0.001977122166714174	0.002278885192745375	0.002570342852644912	0.002833660838723305	0.003177294366174409	0.003377085024976645	0.003241493452460048	0.002961630460546455	0.0026025812908668	0.002194116095548586	0.001753263965811724	0.001284755273449794	0.0007279807843597763	0.0004125455137791005	0
291	tke	0.001834471265790616	0.001983254051052251	0.002284191023730449	0.002576371189208444	0.002839984959719475	0.003183446600971065	0.003383179902201714	0.003248126365238827	0.002968985147574553	0.002610726193825036	0.002203216441610212	0.001763238267728814	0.001295028888688133	0.0007356647586354184	0.0004177369564042509	0
292	tke	0.001839675021433227	0.001988412898609386	0.002289540328888414	0.002582186075000413	0.002846151326833859	0.003189643910871914	0.003389306390945005	0.003254533684692985	0.002976013263173122	0.00261852785904238	0.002211902967899959	0.001772867710305698	0.001304484491701811	0.000743250900647472	0.0004241577482143108	0
293	tke	0.001844129020524414	0.001993004724120832	0.002294556560430147	0.002587736092893226	0.002852093919080294	0.003195724037620408	0.003395379087039259	0.003260786437290574	0.002982768130336594	0.002626003737090757	0.00222022958905932	0.001781931768723105	0.001313851011169363	0.000749725901223815	0.0004278897837819604	0
294	tke	0.001848266043409277	0.001997367312650395	0.00229939809668744	0.002593049118159532	0.002857772513134534	0.003201590529051678	0.003401313169190963	0.003266879016550198	0.002989278117768246	0.002633181913963127	0.002228232033619344	0.001790726783274112	0.001322341680293653	0.0007558314719289043	0.0004322513405175502	0
295	tke	0.001852193509675894	0.002001539980042152	0.002304069454604024	0.00259818533772932	0.002863254557998948	0.003207242588768843	0.003407054341798599	0.003272793289348327	0.00299555993915511	0.002640091401051497	0.002235915867054071	0.001799209660466511	0.001330848521832624	0.0007614252229942757	0.0004354230635498895	0
296	tke	0.001855747139214917	0.002005541443066273	0.002308690962219896	0.002603132833283942	0.002868463308724139	0.003212610505437306	0.003412567184922596	0.003278516932913332	0.003001632163602848	0.002646731287964294	0.002243402822509407	0.001807200318991368	0.001338979616660475	0.000766826761116256	0.000437961203649499	0
297	tke	0.001862539747006579	0.002010711611665018	0.002312709179167185	0.002607938973012993	0.002873733234494931	0.003218000100979323	0.003417951411532781	0.003284036865906357	0.003007478571546555	0.002653161781085555	0.002250475130021173	0.001815167122343027	0.001346689828481928	0.0007724327110183074	0.0004422924225205706	0
298	tke	0.001866297845196384	0.002013866158424495	0.002315699884611709	0.002611863005335527	0.002878469429144134	0.003223236551236584	0.003423294359562788	0.003289371047408517	0.003013093944218152	0.002659291288831057	0.002257397058611062	0.00182276720497536	0.00135443179975694	0.0007773205581723045	0.0004444422518289086	0
299	tke	0.001863481547712125	0.002014729885398851	0.002319842229341379	0.002615600934063612	0.002882381117012374	0.003227648824810394	0.003428193403446916	0.003294485077284171	0.00301843243270916	0.002665138146805915	0.002263986102871914	0.001830053662585021	0.001361457129109114	0.0007824840467939893	0.0004483517177839663	0
300	tke	0.001865880215413788	0.002018475285398092	0.002325019640658905	0.00262062153512023	0.002887012283093498	0.003231930401379922	0.003432528590339737	0.003299227125160435	0.003023494546861388	0.002670671682643685	0.002270194295302922	0.001837043626963654	0.001368630216128186	0.0007868523600584788	0.0004501408770678206	0
301	tke	0.001872327679671527	0.002023574856102284	0.002329229182682237	0.00262547699590013	0.002892028844541398	0.003236543742283572	0.003436743607684221	0.003303596785821056	0.00302823320627556	0.002675874805111583	0.002276133475506092	0.001843514702241439	0.001375296186824717	0.0007919234304467828	0.0004534548815445491	0
302	tke	0.001876521415855973	0.002027670298356766	0.002333411688797298	0.002630030488079936	0.002896819804565334	0.00324116982348914	0.003440977514934667	0.003307729941538952	0.003032630084611337	0.002680761559645257	0.00228150379783734	0.001849733609194414	0.001381201905391884	0.0007964277072211684	0.0004576303769367591	0
303	tke	0.001879929531277402	0.002031159131958895	0.002337225664051883	0.00263428051128209	0.002901339724846488	0.003245645817284029	0.003445145495749896	0.003311701416224694	0.003036747163737896	0.002685233571534023	0.002286630914188	0.001855387235980782	0.001386759593889368	0.0008003464600023126	0.0004600997851841976	0
304	tke	0.001883018263844108	0.002034403203907005	0.002340828023814157	0.002638250771110039	0.002905562532960991	0.003249891768728685	0.003449171142059337	0.003315520752484677	0.003040611533782329	0.002689454186398473	0.002291416714560805	0.001860379395862498	0.001391976675720503	0.0008037435897739379	0.0004614264021000963	0
305	tke	0.001885938264816726	0.002037477452638768	0.002344254718755472	0.002642028659988837	0.002909573323214307	0.00325392217915831	0.003453017777534663	0.003319184391212626	0.003044298705450394	0.002693433570457128	0.002295770970819353	0.001865201330554335	0.00139638066414186	0.0008066653291682563	0.0004636535746854302	0
306	tke	0.001888503069601757	0.002040375583520764	0.002347614094273116	0.002645610546548139	0.002913306172089122	0.003257683603406245	0.00345668261660779	0.00332273012124331	0.00304785047156218	0.002697205724106799	0.002300003116414158	0.001869697720236185	0.001400932435074715	0.0008086733923564838	0.0004630390944936808	0
307	tke	0.001894388133098099	0.002044483361713638	0.002350359932860191	0.002649028826553268	0.002917083822905494	0.003261485514597823	0.003460283402032447	0.003326163846933553	0.003051297665216921	0.002700906504001936	0.002304133302393293	0.001874063254896378	0.001404971150363867	0.0008112765625940075	0.0004645498958486066	0
308	tke	0.001897206969302209	0.002046521683588329	0.002352010358201749	0.002651507569385968	0.002920290624329813	0.003265134794041913	0.003463886309501925	0.003329499928373456	0.003054631911955647	0.002704498894509122	0.002308073441187909	0.001878517286934954	0.001409467747997193	0.0008137546890981079	0.000465314440420082	0
309	tke	0.001893237052329237	0.002046201078519747	0.002354914508284193	0.002653901996413269	0.00292272847934294	0.003267985037707584	0.00346708933256508	0.003332707326568902	0.003057825947898688	0.002707896440119622	0.002311985917835371	0.001882815669592737	0.00141345063129546	0.0008163857400826517	0.0004668907319719313	0
310	tke	0.001894928890310769	0.002049012940778453	0.002358776757325116	0.002657394760778422	0.002925772933960356	0.003270685347656236	0.003469777597726817	0.003335636733570856	0.003060861583755894	0.002711172726236639	0.002315608032507851	0.001886884162995346	0.001417696973717966	0.0008190484336990152	0.0004679138626251752	0
311	tke	0.001900589230853496	0.002053092630796521	0.002361659201184011	0.002660769741777327	0.002929217891292052	0.00327372940272864	0.003472390457835977	0.003338285505556219	0.003063727023076684	0.002714289912759528	0.002319175306848467	0.001890799141689011	0.001421738135588183	0.0008220184687333974	0.000469658013326497	0
312	tke	0.001903939464877427	0.00205615142019528	0.002364520359857004	0.002663837381837409	0.002932441586474991	0.003276805507990332	0.003475073149414662	0.003340797821723972	0.003066404407209755	0.002717317048762725	0.002322543934118726	0.001894603340439404	0.00142458450646425	0.0008246480885786374	0.000473237126251832	0
313	tke	0.001906522093900007	0.002058619758952809	0.002367014164844944	0.002666587354403099	0.002935384677438673	0.003279737466980877	0.003477726002677337	0.003343225996167885	0.003068932487352415	0.002720160806306915	0.002325895307130022	0.001898347126854623	0.001428684912251193	0.0008263646968752936	0.0004721531594644615	0
314	tke	0.001908783353508358	0.002060838586179753	0.002369286883255987	0.00266904957440237	0.002938028196835087	0.003282442016880255	0.003480256829767341	0.003345549688415319	0.003071286871021953	0.002722828115619178	0.002329146132823159	0.001901882360842664	0.00143210975066241	0.000830330453960385	0.0004765974799841853	0
315	tke	0.001910865588619429	0.002062893006764237	0.002371393302500031	0.002671313653243638	0.002940448320321475	0.003284912754011745	0.00348259105836399	0.003347711321342931	0.003073456702165432	0.00272532866624968	0.002331989042588964	0.001905215895674663	0.001436396946990023	0.0008325400126050685	0.0004760218485213522	0
316	tke	0.001912569176762712	0.002064772626124327	0.002373442175282408	0.002673378545858773	0.002942587316866718	0.003287088452055453	0.003484700005213665	0.003349716091030417	0.003075490379461795	0.002727594859679238	0.002334812548210629	0.001908614189261492	0.001439233437272356	0.0008372448801134406	0.0004832683132158771	0
317	tke	0.001917593979320014	0.00206782380377145	0.00237485912913231	0.002675332225866736	0.002944822549933009	0.003289312609797969	0.003486710125013442	0.003351568151322288	0.003077355164769112	0.002729761934850824	0.002337319369301076	0.001911911634375956	0.001442756541291788	0.0008389248345772152	0.0004834802151091174	0
318	tke	0.001919580242389217	0.002068902968138031	0.002375261135957482	0.002676337565493218	0.002946477256049128	0.003291363505583839	0.003488686250282269	0.003353266607869214	0.003079043771908476	0.00273161629751115	0.002339837009041756	0.001914528789544599	0.001446216571663438	0.0008438541585686302	0.0004886010781870685	0
319	tke	0.001914661687276848	0.002067634103566946	0.002376992627198338	0.002677247409253011	0.002947317501868559	0.003292559925648095	0.003490208159798789	0.003354777282074409	0.003080471296484982	0.002733291201684259	0.002341694776305146	0.001917203967858582	0.001449633703583287	0.0008474141417795335	0.0004924668905366886	0
320	tke	0.001915075616220997	0.002069218065524279	0.002379684157451752	0.002679510254494324	0.002948977306782838	0.003293688381352214	0.003491195376456548	0.003355925573450021	0.003081651710082693	0.002734547562286469	0.002343358918459432	0.001919659714043473	0.001451289630729067	0.0008507709812205838	0.0004987351733549182	0
321	tke	0.001919726123726446	0.002072245347984326	0.002381379684791696	0.002681567647116998	0.00295102687272198	0.003295194568769687	0.003492104604055156	0.003356745478177432	0.003082548963846235	0.002735636563429689	0.002344905122264135	0.001921483292246898	0.001453462094250451	0.0008499126782666738	0.0004946939584907814	0
322	tke	0.001921970980414376	0.002074223124231662	0.002383118743519047	0.002683408075875738	0.002952925068673705	0.003296776710587598	0.003493111758673577	0.003357431826665672	0.003083264857680745	0.002736558438962797	0.002346283257762445	0.001922756235393225	0.001455808383163143	0.0008522132769276316	0.0004956039351675397	0
323	tke	0.001923412925108345	0.002075623727415299	0.002384553061274719	0.002685001525971697	0.002954614180529757	0.00329827632894047	0.003494126222056202	0.003358036293972951	0.003083765005820919	0.002737261037715473	0.002347064411782539	0.001924379407311413	0.001457728748670795	0.0008553268892264323	0.0005006512358301262	0
324	tke	0.001924491906016577	0.002076774598283106	0.00238583280062531	0.002686403342122465	0.002956090202734999	0.003299603923892509	0.003495036740459007	0.00335850500468419	0.003084037547543847	0.002737557395241118	0.002347659300662896	0.001925564698846091	0.001458797042850279	0.000856781956511558	0.0005032010471171908	0
325	tke	0.001925416801947346	0.002077788683941824	0.002386995693505458	0.002687681710104613	0.002957421286610654	0.003300776215979183	0.003495813906519156	0.003358848940712201	0.003084119410064567	0.002737628706254268	0.00234800499059057	0.001925923854646266	0.00145938517684679	0.0008552201702489248	0.0004989113160876255	0
326	tke	0.001925937334805004	0.002078625392483709	0.002388145537860252	0.002688835484244379	0.002958553318473401	0.003301756557028357	0.003496485455973598	0.003359146057839765	0.003084140119072287	0.0027375891076598	0.002347997184233684	0.001925811635497644	0.001459131539750732	0.0008534957294728061	0.000496181094929329	0
327	tke	0.001929808613190544	0.002080675060925072	0.002388727783187816	0.002689960638482322	0.002959885689031867	0.003302917378571135	0.00349720741239517	0.003359437171634631	0.003084138576805492	0.002737462680606025	0.002347897912913833	0.001925906698736848	0.001459214555156194	0.0008533590009431189	0.0004963020069253492	0
